DigixDAO (DGD),284.95
Crave (CRAVE),0.184129
Megacoin (MEC),0.024053
Rupee (RUP),0.064593
Onix (ONX),0.011937
Flycoin (FLY),2.14
OP Coin (OPC),0.001872
CannaCoin (CCN),0.064173
Solarflarecoin (SFC),0.006734
CryptoInsight (TKR),0.031878
Billionaire Token (XBL),0.167667
Grid+ (GRID),0.637442
QubitCoin (Q2C),0.002138
Rimbit (RBT),0.002313
BlueCoin (BLU),0.002096
Desire (DSR),0.127770
FLiK (FLIK),0.033869

2

Wild Crypto (WILD),0.039287
Startcoin (START),0.017264
X-Coin (XCO),0.008625
Bitcurrency (BTCR),0.002138
Sugar Exchange (SGR),0.161657
Titcoin (TIT),0.010067
Garlicoin (GRLC),0.055886
Senderon (SDRN),0.008820
High Voltage (HVCO),0.323171
Unify (UNIFY),0.071303
PetroDollar (XPD),0.013746
Ixcoin (IXC),0.145393
Signatum (SIGT),0.002050
PostCoin (POST),0.019930
LeviarCoin (XLC),0.038397
Ecobit (ECOB),0.018069
Bitcoin Scrypt (BTCS),0.031270
BitBar (BTB),18.68
Crypto (CTO),0.010696
Ethereum Gold (ETG),0.024762
OctoCoin (888),0.004519
GeertCoin (GEERT),0.008254
Digital Money Bits (DMB),0.003118
Manna (MANNA),0.009092
Eryllium (ERY),0.016349
KekCoin (KEK),0.188957
BTCtalkcoin (TALK),0.008018
TajCoin (TAJ),0.016096
Acoin (ACOIN),0.104410
Digitalcoin (DGC),0.025017
FairCoin (FAIR),0.388156
iEthereum (IETH),0.033694
bitSilver (BITSILVER),20.84
Skeincoin (SKC),0.071984
Neuro (NRO),0.002050
Prototanium (PR),1.82
ICO OpenLedger (ICOO),1.93
Zennies (ZENI),0.001149
ArbitrageCT (ARCT),0.008997
Sativacoin (STV),0.023852
Accelerator Network (ACC),3.41
SpaceCoin (SPACE),0.008462
Helleniccoin (HNC),0.004916
BERNcash (BERN),0.003898
EcoCoin (ECO),0.171575
YashCoin (YASH),0.146997
Shekel (JEW),0.010995
Litecoin Plus (LCP),0.290207
Grimcoin (GRIM),0.004454
Octoin Coin (OCC),2.28
Dollarcoin (DLC),0.033319
Intelligent Trading Foundation (ITT),0.069681
Vsync (VSX),0.018684
GoldBlocks (GB),0.028755
Bitair (BTCA),0.000773
bitBTC (BITBTC),14108.70
Beatcoin (XBTS),0.095134
Swarm (SWM),0.397330
Nyancoin (NYAN),0.001604
Atomic Coin (ATOM),0.015574
Virtacoin (VTA),0.000125
SmartCoin (SMC),0.017940
Ammo Reloaded (AMMO),0.005078
Triangles (TRI),7.83
PopularCoin (POP),0.000269
LiteBitcoin (LBTC),0.004356
Newbium (NEWB),0.002937
Global Jobcoin (GJC),0.084270
Orbitcoin (ORB),0.623622
Atmos (ATMS),0.069958
Copico (XCPO),0.030468
Regalcoin (REC),0.081719
TEKcoin (TEK),0.000267
BitTokens (BXT),2.38
Rubies (RBIES),0.017332
iCoin (ICN),0.009176
FinCoin (FNC),0.012992
LendConnect (LCT),0.101867
Dix Asset (DIX),0.000003
Bit20 (BTWTY),"855,286"
Veros (VRS),0.000083
Interzone (ITZ),0.032963
Influxcoin (INFX),0.147442
Galactrum (ORE),0.333829
SOILcoin (SOIL),0.018263
Prime-XI (PXI),0.009881
GuccioneCoin (GCC),0.006150
Shadow Token (SHDW),0.049444
PX (PX),0.003075
TittieCoin (TTC),0.000609
Bata (BTA),0.231486
Mao Zedong (MAO),0.071271
Kurrent (KURT),0.009543
ICOBID (ICOB),0.001336
BlazeCoin (BLZ),0.000861
Mineum (MNM),0.025570
Halcyon (HAL),0.089089
Hedge (HDG),4.18
BlockPay (BLOCKPAY),0.072085
CrowdCoin (CRC),0.666170
Commodity Ad Network (CDX),0.026010
DigiCube (CUBE),0.000178
Nexxus (NXX),0.031878
MagicCoin (MAGE),0.148778
SuperCoin (SUPER),0.009745
Tattoocoin (Standard Edition) (TSE),0.004100
Ethereum Movie Venture (EMV),0.299657
SatoshiMadness (MAD),0.000089
Money ($$$),0.002673
Blakecoin (BLC),0.019568
Bolenum (BLN),0.012116
StarCash Network (STARS),0.106154
GlobalToken (GLT),0.006976
WhaleCoin (WHL),0.037774
GameUnits (UNITS),0.069764
HomeBlockCoin (HBC),0.016381
Vcash (XVC),0.336033
Emerald Crypto (EMD),0.014076
AmsterdamCoin (AMS),0.004365
Dollar Online (DOLLAR),0.035368
Bullion (CBX),2.89
AmberCoin (AMBER),0.007840
WavesGo (WGO),0.032472
EtherSportz (ESZ),0.210770
bitEUR (BITEUR),1.36
DFSCoin (DFS),0.051493
Universe (UNI),0.067529
CryptoEscudo (CESC),0.001152
AquariusCoin (ARCO),0.447409
Crystal Clear  (CCT),0.138277
Peerguess (GUESS),0.041802
UltraCoin (UTC),0.010602
SagaCoin (SAGA),0.606071
Pakcoin (PAK),0.007748
SixEleven (611),0.321165
DaxxCoin (DAXX),0.000713
DROXNE (DRXNE),0.006596
300 Token (300),801.87
Coinonat (CXT),0.013664
PlatinumBAR (XPTX),1.24
Cryptonite (XCN),0.001425
StarCredits (STRC),0.230952
PayCoin (XPY),0.035787
Octanox (OTX),0.035636
CacheCoin (CACH),0.028899
TagCoin (TAG),0.091851
Bankcoin (B@),0.015768
Kronecoin (KRONE),0.010958
SecureCoin (SRC),0.031470
HempCoin (HMP),0.000089
AnarchistsPrime (ACP),0.004656
Joulecoin (XJO),0.010876
Ethereum Dark (ETHD),0.094880
DAO.Casino (BET),0.026778
CryptoCarbon (CCRB),0.187328
Starta (STA),0.523690
Equal (EQL),0.002273
FUNCoin (FUNC),0.018115
Authorship (ATS),0.009432
Ultimate Secure Cash (USC),0.047317
Evil Coin (EVIL),0.011446
MojoCoin (MOJO),0.035264
PeepCoin (PCN),0.000088
Polcoin (PLC),0.002227
Gapcoin (GAP),0.022361
eBitcoinCash (EBCH),0.055532
VoteCoin (VOT),0.021490
bitqy (BQ),0.004181
StrongHands (SHND),3.6e-07
BitBoost (BBT),0.151451
42-coin (42),32042.10
Cypher (CYP),0.046950
Xios (XIOS),0.098415
Ratecoin (XRA),0.002760
Bitpark Coin (BPC),0.011047
SecretCoin (SCRT),0.033319
CarTaxi Token (CTX),0.007214
Dashcoin (DSH),0.024127
Cryptojacks (CJ),0.001235
Golfcoin (GOLF),0.000267
InsaneCoin (INSN),0.043489
GlassCoin (GLS),0.039644
BnrtxCoin (BNX),0.001960
E-coin (ECN),12.41
PlusCoin (PLC),0.000129
Impact (IMX),0.002138
18675
NetCoin (NET),0.001069
Kolion (KLN),1.46
Datacoin (DTC),0.008553
Aricoin (ARI),0.002049
IrishCoin (IRL),0.011765
Marijuanacoin (MAR),0.055681
MustangCoin (MST),0.256181
TOKYO (TOKC),0.002223
FuckToken (FUCK),0.017533
DraftCoin (DFT),0.120152
Motocoin (MOTO),0.021389
LeaCoin (LEA),0.001718
VapersCoin (VPRC),0.000176
WomenCoin (WOMEN),0.000446
Dalecoin (DALC),0.227414
Coin(O) (CNO),0.003118
SwagBucks (BUCKS),1.30
Soma (SCT),0.163389
Global Tour Coin (GTC),0.006147
Shorty (SHORTY),0.013452
ChessCoin (CHESS),0.005518
MUSE (MUSE),0.876417
Carboncoin (CARBON),0.000176
HOdlcoin (HODL),0.003564
SmileyCoin (SMLY),0.000075
Elacoin (ELC),0.291944
Ride My Car (RIDE),0.000980
Slevin (SLEVIN),0.000891
LiteBar (LTB),0.224237
Bitcoin 21 (XBTC21),0.177020
Yacoin (YAC),0.001425
Tokugawa (TOK),0.329718
REAL (REAL),0.396184
YENTEN (YTN),0.019230
RedCoin (RED),0.003118
Piggycoin (PIGGY),0.001693
Sterlingcoin (SLG),0.066389
Visio (VISIO),0.005078
KushCoin (KUSH),0.068597
Phoenixcoin (PXC),0.007038
Netko (NETKO),0.193682
Qbic (QBIC),0.472021
Firecoin (FIRE),1.57
BitAsean (BAS),0.017852
HoboNickels (HBN),0.012561
Cabbage (CAB),0.020490
Fantomcoin (FCN),0.124724
ShadowCash (SDC),0.146373
RonPaulCoin (RPC),0.457448
Bitsum (BSM),0.000806
EthBet (EBET),0.067379
Coupecoin (COUPE),0.000043
Allion (ALL),0.017915
ChanCoin (CHAN),0.037969
HiCoin (XHI),0.000713
RevolverCoin (XRE),0.014432
Trident Group (TRDT),0.186107
Scorecoin (SCORE),0.007038
Pluton (PLU),14.51
HealthyWormCoin (WORM),0.000702
Ccore (CCO),0.192539
Nekonium (NUKO),0.018263
Goodomy (GOOD),0.005798
Ethbits (ETBS),0.927309
Fastcoin (FST),0.003564
BROTHER (BRAT),0.000713
Suretly (SUR),3.25
GoldPieces (GP),0.081221
SoonCoin (SOON),0.009354
Master Swiscoin (MSCN),0.001297
Quatloo (QTL),0.022361
Artex Coin (ATX),0.002757
iTicoin (ITI),14.22
QuazarCoin (QCN),0.008909
Flaxscript (FLAX),0.024856
GlobalCoin (GLC),0.003118
Minereum (MNE),0.234873
ARbit (ARB),0.005434
HitCoin (HTC),0.000089
Xenon (XNN),0.013245
TAGRcoin (TAGR),0.000980
Etheriya (RIYA),0.490811
BoostCoin (BOST),0.019778
RSGPcoin (RSGP),16.32
FuzzBalls (FUZZ),0.018297
Save and Gain (SANDG),0.006250
Centurion (CNT),0.005644
Anoncoin (ANC),0.890799
Truckcoin (TRK),0.002049
PayCon (CON),0.005815
Creatio (XCRE),0.006058
HarmonyCoin (HMC),0.006131
bitGold (BITGOLD),1615.78
SproutsExtreme (SPEX),0.000089
ParallelCoin (DUO),0.482431
Chronos (CRX),0.003952
Bitz (BITZ),0.162231
Bolivarcoin (BOLI),0.027702
Phantomx (PNX),0.011550
SocialCoin (SOCC),0.008374
Valorbit (VAL),0.000089
Pioneer Coin (PCOIN),0.043564
Bowhead (AHT),0.157201
Iconic (ICON),0.086117
Madcoin (MDC),0.054637
SongCoin (SONG),0.002411
LevoPlus (LVPS),0.001336
PureVidz (VIDZ),0.003261
JobsCoin (JOBS),0.000178
Tristar Coin (TSTR),0.000445
LeafCoin (LEAF),0.000089
Blackstar (BSTAR),0.000178
Jin Coin (JIN),0.017016
Credence Coin (CRDNC),0.012351
Honey (HONEY),0.330202
Masternodecoin (MTNC),0.050781
Freicoin (FRC),0.008107
IslaCoin (ISL),0.298982
SydPak (SDP),0.169714
Comet (CMT),0.111639
MetalCoin (METAL),0.012561
BumbaCoin (BUMBA),0.006058
Fujinto (NTO),0.003197
Speedcash (SCS),0.606990
Sojourn (SOJ),0.178178
Zonecoin (ZNE),0.013809
8Bit (8BIT),0.249538
Kayicoin (KAYI),0.000460
Trollcoin (TROLL),0.001336
Theresa May Coin (MAY),0.004390
Useless Ethereum Token (UET),0.013389
BriaCoin (BRIA),0.271500
Eternity (ENT),0.055057
Quark (QRK),0.014521
WaykiChain (WICC),0.866295
Philosopher Stones (PHS),0.053453
Mincoin (MNC),0.013898
NevaCoin (NEVA),0.106733
Credo (CREDO),0.020841
Elysium (ELS),0.002762
BigUp (BIGUP),0.000253
Virtacoinplus (XVP),0.004638
Shilling (SH),0.011582
PizzaCoin (PIZZA),0.001782
Evotion (EVO),0.042055
BitQuark (BTQ),0.015145
BitCoal (COAL),0.023939
Elcoin (EL),0.036426
Eurocoin (EUC),0.008933
I0Coin (I0C),0.043653
Pascal Lite (PASL),0.049533
The Cypherfunks (FUNK),0.000039
Maggie (MAG),0.020932
LightChain (LIGHT),0.001971
CoinMeet (MEET),0.066841
GBCGoldCoin (GBC),0.002320
SnipCoin (SNIP),0.001588
Coimatic 3.0 (CTIC3),0.007751
CompuCoin (CPN),0.004900
Dreamcoin (DRM),0.016749
Tigercoin (TGC),0.008374
Marscoin (MARS),0.010067
Animation Vision Cash (AVH),0.008150
Monero Classic (XMC),7.89
BillaryCoin (BLRY),0.009533
DAPPSTER (DLISK),0.000356
NuShares (NSR),0.000268
Independent Money System (IMS),0.031928
COMSA [ETH] (CMS),0.583065
MarteXcoin (MXT),0.770651
EncryptoTel [WAVES] (ETT),0.057221
C-Bit (XCT),0.001239
Advanced Internet Blocks (AIB),0.007046
Show (SHOW),0.004523
Cashcoin (CASH),0.006682
BioBar (BIOB),0.019599
PLNcoin (PLNC),0.001425
Gold Pressed Latinum (GPL),0.290251
GAIA (GAIA),0.022094
Noah Coin (NOAH),0.008934
FundYourselfNow (FYN),2.01
Bitcoin Planet (BTPL),0.018505
PIECoin (PIE),0.003729
Ripto Bux (RBX),0.000131
ODEM (ODE),0.099202
Daneel (DAN),0.032165
KiloCoin (KLC),0.049979
Selfiecoin (SLFI),0.000089
WCOIN (WIN),0.089673
Pulse (PULSE),0.004187
Catcoin (CAT),0.026727
Bubble (BUB),0.025301
Darsek (KED),0.012561
UniCoin (UNIC),0.403483
Steps (STEPS),0.001871
Huncoin (HNC),0.001604
Aseancoin (ASN),0.026103
ClubCoin (CLUB),0.445801
Virta Unique Coin (VUC),0.001786
Lightning Bitcoin [Futures] (LBTC),45.73
Zurcoin (ZUR),0.002227
Arbitracoin (ATC),0.347179
First Bitcoin Capital (BITCF),0.146609
U Network (UUU),0.003504
FairGame (FAIR),0.041067
FuturXe (FXE),0.008642
Triaconta (TRIA),9.24
AllSafe (ASAFE2),0.010376
Swing (SWING),0.069569
CyberVein (CVT),0.055757
OFCOIN (OF),0.001933
Akuya Coin (AKY),0.003474
Metal Music Coin (MTLMC3),0.001158
ParkByte (PKB),0.027885
Rawcoin (XRC),0.024614
OsmiumCoin (OS76),0.026727
Litecred (LTCR),0.001336
United Traders Token (UTT),0.443332
Auctus (AUC),0.767012

Veltor (VLT),0.087931
Network Token (NTWK),0.006376
STEX (STEX),1.44
Sharkcoin (SAK),0.002363
NamoCoin (NAMO),0.000267
StrikeBitClub (SBC),0.003831
Bitstar (BITS),0.052206
WARP (WARP),0.054522
W3Coin (W3C),0.000100
P7Coin (P7C),0.000267
GrandCoin (GDC),0.000356
VirtualCoin (VC),0.016848
CryptoWorldX Token (CWXT),0.000535
HODL Bucks (HDLB),0.075013
BigONE Token (BIG),1.71
Abjcoin (ABJ),0.023247
Enigma (XNG),0.138711
Swisscoin (SIC),0.000624
President Johnson (GARY),0.078309
netBit (NBIT),0.010334
Debitcoin (DBTC),0.004709
Etherecash (ECH),0.348899
Ebittree Coin (EBT),0.000713
High Gain (HIGH),0.000535
FlappyCoin (FLAP),0.000011
T-coin (TCOIN),0.000178
Sentinel (SENT),0.014637
WINCOIN (WC),0.733914
Cubits (QBT),0.003920
XTD Coin (XTD),0.000178
Consensus (SEN),0.026782
GOLD Reward Token (GRX),0.012598
VectorAI (VEC2),0.002316
Jewels (JWL),0.002405
PosEx (PEX),0.009711
Monero Original (XMO),4.61
Acute Angle Cloud (AAC),0.120126
Levocoin (LEVO),0.001425
BenjiRolls (BENJI),0.004527
iBank (IBANK),0.003296
United Bitcoin (UBTC),14.94
WETH (WETH),629.23
EagleCoin (EAGLE),0.032461
Cashme (CME),0.000267
Signal Token (SIG),0.029883
Bitbase (BTBc),0.001158
SuperNET (UNITY),120.98
Destiny (DES),0.019867
Minex (MINEX),0.015171
Pirate Blocks (SKULL),0.002761
Bitcedi (BXC),0.010334
Project-X (NANOX),"119,500"
NumusCash (NUMUS),0.000267
SJWCoin (SJW),0.000802

EA Coin (EAG),0.028067
CyberCoin (CC),0.000178
POLY AI (AI),0.000267
Californium (CF),0.034388
Escroco (ESC),0.170605
CommerceBlock (CBT),0.062458
Magnetcoin (MAGN),0.168022
Infinitecoin (IFC),0.000099
Zilbercoin (ZBC),0.033443
GameChain System (GCS),0.008220
Dashs (DASHS),0.038665
Fargocoin (FRGC),8.96
RoyalCoin (ROYAL),0.005345
UR (UR),0.001247
CoffeeCoin (CFC),0.001960
Regacoin (REGA),0.001247
TokenDesk (TDS),0.491518
Zayedcoin (ZYD),0.009087
Cloud (CLD),0.061517
Dutch Coin (DUTCH),0.000713
eREAL (EREAL),0.000446
ValueChain (VLC),0.079059
MindCoin (MND),0.002940
Neurotoken (NTK),0.598727
BowsCoin (BSC),0.015056
Jingtum Tech (SWTC),0.006313
LetItRide (LIR),0.001069
AWARE (AWR),0.025303
Farstcoin (FRCT),?
Lazaruscoin (LAZ),0.000980
SafeCoin (SFE),0.000089
Asiadigicoin (ADCN),0.002572
SHACoin (SHA),0.001425
Concoin (CONX),0.019599
Karmacoin (KARMA),0.000089
UGAIN (GAIN),0.002494
Cthulhu Offerings (OFF),0.011938
Qube (QUBE),0.038582
WA Space (WA),0.010869
Gems  (GEM),0.029441
RealChain (RCT),0.048414
Joincoin (J),0.029667
Coimatic 2.0 (CTIC2),0.000445
GoldMaxCoin (GMX),0.001206
Animecoin (ANI),0.010691
Bitcoin God (GOD),36.61
Torcoin (TOR),0.072768
Peculium (PCL),0.004152

ACChain (ACC),0.401791
CK USD (CKUSD),0.984668
WeAreSatoshi (WSX),0.004900
TopCoin (TOP),0.001604
ExchangeN (EXN),0.008909
TurboCoin (TURBO),0.000178
BelugaPay (BBI),0.720898
PonziCoin (PONZI),0.065124
Pabyosi Coin (Special) (PCS),0.130782
Indicoin (INDI),0.011582
BiosCrypto (BIOS),0.001871
BnkToTheFuture (BFT),0.195128
DarkLisk (DISK),0.001158
Budbo (BUBO),0.075883
ZoZoCoin (ZZC),0.138088
Hyper Pay (HPY),0.032189
Fonziecoin (FONZ),0.001158
Smoke (SMOKE),0.067072
Stellite (XTL),0.001406
Avoncoin (ACN),0.000445
PlayerCoin (PLACO),0.000891
Birds (BIRDS),0.000356
VPNCoin (VASH),0.003349
Lendroid Support Token (LST),0.011604
Vulcano (VULC),0.001455
Nitro (NOX),0.090859
UnlimitedIP (UIP),0.033930
PRCoin (PRC),0.001069
GreenMed (GRMD),0.164484
Apex (CPX),0.227323
NodeCoin (NODC),0.008018
Magnum (MGM),0.001336
Huobi Token (HT),2.03
Digital Rupees (DRS),0.000178
Royalties (XRY),0.000173
BTCMoon (BTCM),0.006059
PlexCoin (PLX),0.018469
Slothcoin (SLOTH),0.000025
X2 (X2),0.000356
Read (READ),0.023088
LiteCoin Ultra (LTCU),0.043558
TheCreed (TCR),0.000356
ATMCoin (ATMC),2.79
PoSToken (POS),0.055235
BatCoin (BAT),0.000089
Cyder (CYDER),0.002049
EncryptoTel [ETH] (ETT),0.049321
JavaScript Token (JS),0.008018
Dragon Coins (DRG),0.708114
Exchange Union (XUC),7.17
MiloCoin (MILO),0.003564
Filecoin [Futures] (FIL),14.64
TimesCoin (TMC),0.650958
CORION (COR),0.356355
ImpulseCoin (IMPS),0.001481
Vault Coin (VLTC),0.000178
Francs (FRN),0.070711
Ethereum Lite (ELITE),0.316533
Opescoin (OPES),0.002316
TerraNova (TER),8.94
Aces (ACES),0.000315
Bitvolt (VOLT),0.001247
Storjcoin X (SJCX),0.910230
Content and AD Network (CAN),0.021156
Vice Industry Token (VIT),0.031026
EggCoin (EGG),0.027409
GeyserCoin (GSR),0.283303
Candy (CANDY),0.000319
SISA (SISA),0.008909
Harvest Masternode Coin (HC),0.215150
India Coin (INDIA),0.000980
PayPeer (PAYP),0.000089
StockChain (SCC),0.053195
SyncFab (MFG),0.050938
Hyper (HYPER),0.020401
SegWit2x (B2X),1.75
Tattoocoin (Limited Edition) (TLE),6.24
BipCoin (BIP),0.039199
6
MarxCoin (MARX),0.002042

Printerium (PRX),0.004571
Fazzcoin (FAZZ),0.005345
BlockCDN (BCDN),0.052906
GAY Money (GAY),0.021470
Macro (MCR),0.443641
Titanium BAR (TBAR),0.295933
iQuant (IQT),0.062770
KingN Coin (KNC),22.27
Tokenomy (TEN),0.310398
BOAT (BOAT),0.002049
Wild Beast Block (WBB),0.163389
Donationcoin (DON),0.001069
NEO GOLD (NEOG),0.003474
AvatarCoin (AV),0.186641
Ulatech (ULA),0.023787
Argus (ARGUS),0.016869
Runners (RUNNERS),0.000535
Qora (QORA),0.541680
Kcash (KCASH),0.143809
ZSEcoin (ZSE),0.016392
RubleBit (RUBIT),0.004544
BT2 [CST] (BT2),53.45
Molecular Future (MOF),0.325690
Sparks (SPK),0.052705
Digital Credits (DGCS),0.000535
BitSoar (BSR),0.000891
AdHive (ADH),0.083720
COMSA [XEM] (CMS),0.595365
AMLT Token (AMLT),0.037353
FutCoin (FUTC),0.003296
MobileCash (MBL),0.000356
TopChain (TOPC),0.039008
DATx (DATX),0.027367
Infinity Economics (XIN),0.010429
BestChain (BEST),0.003956
VIP Tokens (VIP),0.000624
Golos Gold (GBG),0.075183
Alphabit (ABC),58.67
President Trump (PRES),0.015524
AlpaCoin (APC),0.004900
DeltaCredits (DCRE),0.201341
Electronic PK Chain (EPC),0.064567
Operand (OP),0.001782
Quotient (XQN),0.004722
First Bitcoin (BIT),0.031805
CrevaCoin (CREVA),0.000353
Happy Creator Coin (HCC),0.000088
Uro (URO),0.052830
Compcoin (CMP),9.80
KlondikeCoin (KDC),0.013274
EtherDelta Token (EDT),0.007970
LePen (LEPEN),0.000089
ChatCoin (CHAT),0.151527
Moneta (MONETA),0.000356
SONO (SONO),0.534800
MSD (MSD),0.027396
StarChain (STC),0.043784
Cycling Coin (CYC),0.001247
BetaCoin (BET),0.003891
Titanium Blockchain (BAR),0.007786
TeslaCoilCoin (TESLA),1.17
Wi Coin (WIC),0.001202
InvestDigital (IDT),0.052066
BlazerCoin (BLAZR),0.003494
MktCoin (MLM),0.026234
CryptopiaFeeShares (CEFS),1696.77
OceanChain (OC),0.004833
Omicron (OMC),0.198867
BrahmaOS (BRM),0.114762
RabbitCoin (RBBT),0.000021
Musiconomi (MCI),0.042317
SelfSell (SSC),0.066493
SportsCoin (SPORT),0.001515
PokeCoin (POKE),0.000178
Axiom (AXIOM),0.012561
Aidos Kuneen (ADK),16.93
Granite (GRN),0.010691
ANRYZE (RYZ),0.004187
PrismChain (PRM),0.001247
BitRent (RNTB),0.064140
Sakuracoin (SKR),0.003118
Super Bitcoin (SBTC),14.04
EmberCoin (EMB),0.000001
Bitok (BITOK),0.000089
ZenGold (ZENGOLD),0.020635
IPChain (IPC),0.564101
Primulon (PRIMU),0.000354
CFun (CFUN),0.013454
ShellCoin (SHELL),0.036348
ENTCash (ENT),0.029781
EDRCoin (EDRC),0.095763
eosDAC (EOSDAC),0.094107
LinkedCoin (LKC),0.000267
Curriculum Vitae (CVH),0.047053
Tellurion (TELL),0.000442
Sphre AIR  (XID),0.158131
CryptCoin (CRYPT),0.117826
DavorCoin (DAV),0.009087
Superior Coin (SUP),0.001884
Wink (WINK),0.000578
RichCoin (RICHX),0.005880
TrickyCoin (TRICK),0.009622
BitSerial (BTE),0.010969
PressOne (PRS),0.225059
Safe Trade Coin (XSTC),0.001693
Halloween Coin (HALLO),0.000550
MOAC (MOAC),9.01
OX Fina (OX),0.000518
KashhCoin (KASHH),0.000089
HalalChain (HLC),0.250449
FAPcoin (FAP),0.000891
BitcoinX (BCX),0.015011
Bastonet (BSN),0.001069
Antimatter (ANTX),0.000267
MergeCoin (MGC),0.199032
Digital Bullion Gold (DBG),0.001960
UNCoin (UNC),0.000089
LandCoin (LDCN),0.003118
Tezos (Pre-Launch) (XTZ),3.05
Internet of Things (XOT),1136.75
Friendz (FDZ),0.023592
International Diamond (XID),0.004949
UniversalRoyalCoin (UNRC),0.000446
Protean (PRN),0.000028
GameLeagueCoin (GML),0.012561
Fluz Fluz (FLUZ),0.076633
TechShares (THS),0.417018
SIGMAcoin (SIGMA),0.011753
RHFCoin (RHFC),0.000497
Topaz Coin (TOPAZ),0.281521
Rcoin (RCN),0.000089
TodayCoin (TODAY),0.000713
FrankyWillCoin (FRWC),0.003029
BITFID (FID),0.033599
Cheapcoin (CHEAP),0.000620
Bitcoin,8321.17
Ethereum (ETH),706.93
Ripple (XRP),0.683960
Bitcoin Cash (BCH),1189.13
EOS (EOS),13.15
Litecoin (LTC),136.82
Cardano (ADA),0.245919
Stellar (XLM),0.324694
IOTA (MIOTA),1.79
TRON (TRX),0.069674
NEO (NEO),60.13
Dash (DASH),398.76
Monero (XMR),200.32
NEM (XEM),0.311500
Tether (USDT),1.00
VeChain (VEN),4.40
Ethereum Classic (ETC),17.90
Bytecoin (BCN),0.009068
Binance Coin (BNB),14.43
Qtum (QTUM),16.09
Zcash (ZEC),354.05
ICON (ICX),3.57
OmiseGO (OMG),12.71
Lisk (LSK),10.67
Zilliqa (ZIL),0.138578
Bitcoin Gold (BTG),53.65
Aeternity (AE),3.86
Verge (XVG),0.053830
